periodo,tipoEntidad,entidad,sectorEconomico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2021-02,BANCOS MÚLTIPLES,BDI,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,404,1255574607.93,12334329280.4915,9.823653013202026,1244774290.59,26415132.57,2575105.55,31152601.4,893705217.0,13419277.86
2021-02,BANCOS MÚLTIPLES,POPULAR,Y - CONSUMO DE BIENES Y SERVICIOS,713510,68353296066.83977,1705979798975.24,24.95826678653557,67176064390.6396,3194231407.789989,91016559.81999992,10015993587.29999,7487383452.559994,2687815064.379978
2021-02,BANCOS MÚLTIPLES,BANRESERVAS,Y - CONSUMO DE BIENES Y SERVICIOS,1138695,86490920187.68958,1772299979917.106,20.49116804482051,85466808581.52026,2487868924.050004,192353190.5499998,9339475262.759975,8655764279.119999,2742695529.90002
2021-02,BANCOS MÚLTIPLES,BLH,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2,8462894.72,115045790.9205,13.59414180689465,8425229.79,0.0,0.0,0.0,0.0,84812.59
2021-02,BANCOS MÚLTIPLES,LAFISE,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",68,294206933.3000001,2970365923.604501,10.09617921062264,292133748.11,3851780.56,1792883.17,39858011.0,32091780.92,4087216.840000001
2021-02,BANCOS MÚLTIPLES,BANCAMERICA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",5,2938874.46,143014978.67,48.66318062119606,2871708.61,2719884.5,0.0,0.0,0.0,2212644.09
2021-02,BANCOS MÚLTIPLES,TODOS,"O - Otras actividades de servicios comunitarios, sociales y personales",39033,20234021704.46999,241576654423.1106,11.93913192105269,19954207874.21,620101440.9899999,58673143.86999999,1227063108.15,5909646952.429999,711310892.2500002
2021-02,BANCOS MÚLTIPLES,CARIBE,"O - Otras actividades de servicios comunitarios, sociales y personales",64,121811748.67,1568321577.359,12.87496152450563,118806935.11,2402999.83,338651.28,3288619.0,73829179.63,1727401.9
2021-02,BANCOS MÚLTIPLES,ADEMI,"O - Otras actividades de servicios comunitarios, sociales y personales",9731,497712724.9799998,14762852686.4623,29.66139289899717,477116691.3599996,15213818.07000001,2092756.329999999,53958333.70999997,21779598.2,8180596.290000001
2021-02,BANCOS MÚLTIPLES,CARIBE,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,21,50768502.2,508675046.9885001,10.01950077204563,50501733.24000001,2729735.25,0.0,0.0,41749179.55999999,518166.46
2021-02,BANCOS MÚLTIPLES,ADEMI,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,648,136901501.03,2833464381.7768,20.69710237257287,131298585.32,30466442.29,74511.21,10837084.96,41957003.34,1522751.02
2021-02,BANCOS MÚLTIPLES,VIMENCA,M - ENSEÑANZA,7,68228623.33,601038081.7524999,8.809177914164723,67891770.29,0.0,0.0,0.0,34083733.34,73307.69
2021-02,BANCOS MÚLTIPLES,BHD,M - ENSEÑANZA,432,1857425884.620001,18063622473.56091,9.725083850253565,1843754880.4,13219175.14,383655.86,34410231.50999999,1179717701.97,20572448.20999999
2021-02,BANCOS MÚLTIPLES,CARIBE,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,9,35155812.46,300446455.1075,8.54613886250945,35000232.23,977960.35,16662.45,0.0,31348339.89,349851.07
2021-02,BANCOS MÚLTIPLES,PROMERICA,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",188,2458176442.199999,24251488496.8162,9.865641896361106,2444982218.24,48605341.3,4354648.72,115699285.28,1198642369.73,39084519.08
2021-02,BANCOS MÚLTIPLES,BDI,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",268,2925863220.579999,27618203812.71151,9.43933524248502,2873603773.08,22177438.47,15382321.45,53528174.58000001,1933202910.08,56878726.36000004
2021-02,BANCOS MÚLTIPLES,VIMENCA,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,21,304399120.84,2150641701.521,7.065203393446833,302651262.29,180995.38,0.0,31218.83,295637228.83,170114.35
2021-02,BANCOS MÚLTIPLES,BLH,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,18,151855177.39,1435388397.95,9.452350737199978,150742448.05,756306.0,756306.0,1702666.26,79597600.02,1282482.34
2021-02,BANCOS MÚLTIPLES,ACTIVO,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,12,21615676.29,335799489.0,15.53499804932543,21410984.65,0.0,0.0,696853.1399999999,10500000.0,105070.94
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,I - TRANSPORTE Y ALMACENAMIENTO,221,3094853271.400001,17886016741.4422,5.779277779250327,3071679949.360002,278315785.0899999,62650.49,12293536.69,255229750.91,12954474.68
2021-02,BANCOS MÚLTIPLES,BELLBANK,I - TRANSPORTE Y ALMACENAMIENTO,9,54276000.01,701263017.85,12.92031501438568,53672235.41,49705.16,49705.16,0.0,38629640.35,596018.63
2021-02,BANCOS MÚLTIPLES,VIMENCA,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,18,55257013.24,682764836.074,12.35616614145466,54597714.38,2170923.1,285.27,584.25,54741769.59999999,1712168.6
2021-02,BANCOS MÚLTIPLES,BHD,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,982,10500564390.66001,66283367423.63139,6.312362360502148,10359306453.21,69973917.83000003,28078710.22,100099295.58,9309597453.949999,117953035.0500001
2021-02,BANCOS MÚLTIPLES,CITIBANK,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,168,538222070.44,5758129460.1748,10.6984268695401,531986469.0,0.0,0.0,60597639.0,499512266.51,6274777.149999999
2021-02,BANCOS MÚLTIPLES,BANCAMERICA,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,127,276098679.8500002,3852758578.041501,13.95428105681143,268116398.72,54404117.52,874461.5700000001,299123.15,48114973.20999999,22063120.33000001
2021-02,BANCOS MÚLTIPLES,PROMERICA,F - CONSTRUCCIÓN,106,2439547607.97,20711993411.50681,8.490096009539123,2429633862.409999,1868395.68,1868395.68,218084667.83,2031890270.8,16164161.0
2021-02,BANCOS MÚLTIPLES,BDI,F - CONSTRUCCIÓN,115,2096329042.030001,23376490197.855,11.1511550568503,2065097227.39,6521084.14,4750380.16,15662630.12,1027538881.149999,27444073.44
2021-02,BANCOS MÚLTIPLES,PROMERICA,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",4,68895280.15,466876177.205,6.776606121471732,68761594.07000001,0.0,0.0,0.0,0.0,1759910.0
2021-02,BANCOS MÚLTIPLES,BDI,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",6,23179632.14,279051145.12,12.03863561917596,23072458.27,0.0,0.0,17054443.68,0.0,231167.33
2021-02,BANCOS MÚLTIPLES,PROMERICA,D - INDUSTRIA MANUFACTURERA,147,1196246567.88,10004894991.0215,8.36357257747646,1191591998.22,5089468.89,442518.82,86263591.24000002,748643496.2299998,12834614.0
2021-02,BANCOS MÚLTIPLES,BDI,D - INDUSTRIA MANUFACTURERA,94,630496480.4199997,6899745206.5165,10.94335245443447,623861876.02,1817383.82,1817383.82,3162655.72,314321889.36,7559171.820000002
2021-02,BANCOS MÚLTIPLES,LAFISE,C - EXPLOTACIÓN DE MINAS Y CANTERAS,3,122522250.58,944781546.48,7.711101795857984,122289842.18,0.0,0.0,2100034.68,121614718.4,1225222.5
2021-02,BANCOS MÚLTIPLES,LAFISE,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",7,19133758.77,187791484.305,9.814667706558529,19028865.02,0.0,0.0,2765977.78,0.0,215116.12
2021-02,BANCOS MÚLTIPLES,BANESCO,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",9,194640260.62,1456260133.29,7.481803243847302,194204509.66,112047.27,112047.27,0.0,13117215.21,2522381.2
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,6231,16827600474.28,169178065328.289,10.05360601393334,16469261784.58001,430849463.1,7011996.800000002,352950100.18,13405376808.02001,343173502.14
2021-02,BANCOS MÚLTIPLES,BELLBANK,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,18,34532029.46999999,484434765.826,14.02856343114317,33787156.71,81125.83,81125.83,5516470.0,28763592.95999999,352994.77
2021-02,BANCOS MÚLTIPLES,PROMERICA,Y - CONSUMO DE BIENES Y SERVICIOS,59143,4587661822.690001,134500276366.7428,29.31782715576838,4508795525.199993,273816128.0700001,4106043.68,1043703904.19,312195321.36,186203872.0
2021-02,BANCOS MÚLTIPLES,BDI,Y - CONSUMO DE BIENES Y SERVICIOS,11674,976221669.9099994,31682215241.28101,32.45391514839235,961663664.4799998,28638363.52000001,1449202.05,208183665.5699999,69797992.98,25246131.54000001
2021-02,BANCOS MÚLTIPLES,CARIBE,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,14,44402125.65000001,424092228.5745,9.551169507455775,43961815.21,126458.76,125162.82,0.0,8905432.92,445658.76
2021-02,BANCOS MÚLTIPLES,POPULAR,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",20622,1083006739.460001,13910674340.0974,12.84449471388646,1074850293.899999,18860754.61,1120565.04,61284095.51000003,326056689.25,12891597.40999999
2021-02,BANCOS MÚLTIPLES,BANESCO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",12,102520883.85,507799963.06,4.953136804818915,102328522.09,659449.02,0.0,33464.12,101565937.98,1537894.28
2021-02,BANCOS MÚLTIPLES,CITIBANK,"O - Otras actividades de servicios comunitarios, sociales y personales",1,945.0,18900.0,20.0,945.0,0.0,0.0,945.0,0.0,9.45
2021-02,BANCOS MÚLTIPLES,BANCAMERICA,"O - Otras actividades de servicios comunitarios, sociales y personales",14,47410741.54,691196769.22,14.57890652557804,47015686.91,4206552.95,0.0,35005617.87,35060532.93,4619635.77
2021-02,BANCOS MÚLTIPLES,LAFISE,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,15,48629870.21,441473865.729,9.078244787053071,48362933.9,0.0,0.0,29210018.9,12294557.51,235187.59
2021-02,BANCOS MÚLTIPLES,BANCAMERICA,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,4,28789326.37,173863273.33,6.039157397971447,28770247.36,0.0,0.0,0.0,28739436.37,299926.78
2021-02,BANCOS MÚLTIPLES,TODOS,M - ENSEÑANZA,2299,8174239742.52,76021728975.44049,9.300158959125916,8124691444.850001,37783363.8,1641760.64,154995270.66,2887106187.22,77665793.17999998
2021-02,BANCOS MÚLTIPLES,BLH,M - ENSEÑANZA,124,207961020.38,2030792472.044,9.765255374940951,207165125.26,0.0,0.0,13040526.43,202251512.96,1732622.1
2021-02,BANCOS MÚLTIPLES,POPULAR,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,222,149307228.99,1944740075.914101,13.02508987052698,148465940.52,2191582.580000001,73425.85,4388580.22,88201135.43999998,1681023.619999999
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",722,2179115577.05,18648443331.7275,8.557803692529708,2168758121.010001,13770145.30999999,546269.83,113103398.91,1388764407.65,51604541.91
2021-02,BANCOS MÚLTIPLES,BELLBANK,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",4,59978961.37,386533561.84,6.444485749853857,59867990.73999999,0.0,0.0,27431727.81,59978961.38,599789.6
2021-02,BANCOS MÚLTIPLES,TODOS,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,8380,54606824772.76997,389619282777.036,7.134992455582623,54375454551.33002,176879432.43,9924486.200000001,8510917150.060001,24923786996.29,473083298.5399997
2021-02,BANCOS MÚLTIPLES,CARIBE,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,36,486526935.39,4551926814.7525,9.355960551503022,484103606.83,3.92,0.0,200000.0,329608959.73,4708465.26
2021-02,BANCOS MÚLTIPLES,ADEMI,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,107,60838301.21,1005576363.1195,16.52867261445185,58448039.69999999,2432816.81,92827.31999999998,1606021.53,13289015.32,2879408.250000001
2021-02,BANCOS MÚLTIPLES,VIMENCA,I - TRANSPORTE Y ALMACENAMIENTO,5,10143073.91,154444586.22,15.22660562176659,9792555.65,7080719.66,0.0,0.0,0.0,32160.68
2021-02,BANCOS MÚLTIPLES,BHD,I - TRANSPORTE Y ALMACENAMIENTO,1720,4936538307.410001,42392451658.50318,8.58748560603083,4872036098.51,73523115.94,5617111.820000001,125227063.71,658651590.67,47231321.36999997
2021-02,BANCOS MÚLTIPLES,TODOS,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,10293,70915552617.59998,357588337170.5314,5.042452945389363,69529692990.62,216898108.19,43052595.43,1899937751.539999,61340287788.48,1113908991.0
2021-02,BANCOS MÚLTIPLES,BLH,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,39,726819440.04,5509532524.653999,7.580331814392287,713241728.8599998,1097153.58,1097153.58,272991.83,546840114.46,8490172.82
2021-02,BANCOS MÚLTIPLES,LAFISE,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,161,777644449.1600001,6608272244.245499,8.497806743664995,773228680.1999999,9507966.68,7409133.34,143823476.59,149789327.6,11597778.56
2021-02,BANCOS MÚLTIPLES,BANESCO,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,699,2670625465.25,25554994583.06048,9.568917437349551,2655476524.950001,78216945.41999999,3205266.58,161675627.9100001,699303190.23,65789381.29999999
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,F - CONSTRUCCIÓN,358,2301852312.150001,19578832011.7969,8.505685576981987,2289514089.550001,30260972.68000001,953613.1200000001,158682760.31,1698843298.31,33606141.82
2021-02,BANCOS MÚLTIPLES,BELLBANK,F - CONSTRUCCIÓN,8,65987037.29,944328575.6110001,14.31081943353302,65323491.51000001,147860.55,147860.55,29999999.98,50867037.29,1370779.31
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",43,257308435.21,2482344943.954,9.647351599367722,256250251.4400001,300223.14,299903.94,10024975.26,221466328.2499999,1195250.12
2021-02,BANCOS MÚLTIPLES,BELLBANK,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1,18822.34,376446.8,20.0,17926.04,18822.34,0.0,0.0,0.0,17926.04
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,D - INDUSTRIA MANUFACTURERA,734,3755728549.370002,29184398912.347,7.770635850996868,3741979216.25,23068656.65,3293624.459999999,576704584.03,1240749560.25,49060464.91999996
2021-02,BANCOS MÚLTIPLES,BELLBANK,D - INDUSTRIA MANUFACTURERA,15,26141112.65,300497622.745,11.49521165255374,25798743.44,2233108.25,177380.75,8254242.9,13157874.21,1453961.12
2021-02,BANCOS MÚLTIPLES,POPULAR,C - EXPLOTACIÓN DE MINAS Y CANTERAS,1391,1095407051.619999,10262148359.8815,9.368342430062675,1090196763.410001,7535916.759999997,125806.46,42263959.22,326428386.04,9581777.85
2021-02,BANCOS MÚLTIPLES,POPULAR,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",6480,7720849471.160001,61685626549.61874,7.989487009173737,7684193905.57,90066479.86000004,3226331.089999999,310982806.1399999,4423611875.390001,141895970.4599998
2021-02,BANCOS MÚLTIPLES,BANRESERVAS,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2815,4265868107.780001,46781866046.16347,10.96655237906762,4222029344.189999,166778245.97,13849401.56,220521541.1,1288563868.58,263482803.1999997
2021-02,BANCOS MÚLTIPLES,BDI,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18,119356622.71,1110646710.607,9.305279299880421,118517931.37,1314138.09,1314138.09,0.0,1527364.88,1275402.71
2021-02,BANCOS MÚLTIPLES,PROMERICA,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18,317422266.4400001,2022965056.2255,6.373103811883612,315594653.35,0.0,0.0,2219304.46,182062630.46,3354176.0
2021-02,BANCOS MÚLTIPLES,ADEMI,B - PESCA,195,13511879.62,365227994.8550001,27.03013978265447,12957760.83,172466.24,30869.5,1396000.0,1812617.88,232952.33
2021-02,BANCOS MÚLTIPLES,ADEMI,C - EXPLOTACIÓN DE MINAS Y CANTERAS,19,5810602.140000001,139800895.193,24.05962270770788,5401748.22,772610.8400000001,70719.36,75000.0,680638.52,63277.29000000001
2021-02,BANCOS MÚLTIPLES,PROMERICA,C - EXPLOTACIÓN DE MINAS Y CANTERAS,7,41068939.53,410768936.0475,10.00193676166004,40768482.35,0.0,0.0,18315220.0,20716441.16,431561.0
2021-02,BANCOS MÚLTIPLES,BHD,D - INDUSTRIA MANUFACTURERA,3852,21712445896.81999,146317923156.4784,6.73889638467254,21598996814.11,217307344.68,27373322.05999999,628555603.5200002,5384106200.01,180838545.6499999
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,D - INDUSTRIA MANUFACTURERA,1793,5551631531.120003,41655517272.44119,7.503292867860321,5531047862.309999,120611547.7,2311846.84,731171636.21,959203858.22,123232538.2799999
2021-02,BANCOS MÚLTIPLES,VIMENCA,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,413,1231514459.73,11721838213.6845,9.518230274173492,1207933337.63,8097820.57,532794.76,88306000.0,1005928640.95,14618961.01
2021-02,BANCOS MÚLTIPLES,BHD,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,9252,22000318977.21002,229585593239.0064,10.43555747881804,21484182820.59001,391903937.0299999,12179540.44000001,390245123.23,18054423694.75001,364131494.2400001
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,Y - CONSUMO DE BIENES Y SERVICIOS,135013,9337202326.65998,219467258562.4764,23.50460565000761,9193320997.950006,606389383.01,7266486.69,1899911040.590001,955050899.3799999,439745667.14
2021-02,BANCOS MÚLTIPLES,BELLBANK,Y - CONSUMO DE BIENES Y SERVICIOS,3076,280454576.6299997,4248023832.925998,15.14692284209134,276282209.5000001,6498169.879999999,566591.8099999999,17493485.53,16614295.94,7880879.360000003
2021-02,BANCOS MÚLTIPLES,LAFISE,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,20,19361051.36,169089144.22,8.733469121895867,19092147.0,0.0,0.0,1344234.0,10457332.24,193610.54
2021-02,BANCOS MÚLTIPLES,PROMERICA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",70,152655680.95,1413613072.3661,9.26014062214368,152169887.69,27538.1,0.0,25551544.14,20756780.92,1556699.0
2021-02,BANCOS MÚLTIPLES,BANRESERVAS,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",49,25985016.10000001,415617877.2033001,15.99452067313901,25619864.02999999,1676690.32,66270.26999999999,1711560.22,5353625.56,1700772.72
2021-02,BANCOS MÚLTIPLES,LAFISE,"O - Otras actividades de servicios comunitarios, sociales y personales",9,21635341.02,272923644.463,12.61471424049687,21154503.08,2288552.72,2288552.72,210018.9,0.0,1190052.66
2021-02,BANCOS MÚLTIPLES,BANESCO,"O - Otras actividades de servicios comunitarios, sociales y personales",47,48987970.81,642640100.0625001,13.11832454859136,47998040.09000001,7204723.800000001,95965.1,2112872.49,22595891.56,1470572.65
2021-02,BANCOS MÚLTIPLES,POPULAR,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2297,6183116729.230002,58651471919.06619,9.485745537003664,6151112056.970002,13947332.07,186139.93,294509257.55,3665585440.659997,169285681.33
2021-02,BANCOS MÚLTIPLES,BANESCO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,24,42109927.9,466279308.1750001,11.07290682810692,41593037.63,156957.36,156957.36,1584688.9,21156411.15,440078.6
2021-02,BANCOS MÚLTIPLES,CARIBE,M - ENSEÑANZA,9,57069052.97,369651472.703,6.477266635164211,54703049.12,14152.57,14152.57,0.0,53797479.16,517700.8
2021-02,BANCOS MÚLTIPLES,ACTIVO,M - ENSEÑANZA,7,762358.6799999999,28247813.63,37.0531803087754,707536.62,602213.3700000001,155629.08,0.0,0.0,5298.9
2021-02,BANCOS MÚLTIPLES,SANTA CRUZ,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,4,12936187.83,126303925.1334,9.76361249490299,12859375.97,0.0,0.0,0.0,0.0,138586.89
2021-02,BANCOS MÚLTIPLES,ADEMI,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,153,31038164.48,635546041.7737001,20.47627662335592,30167081.32,198521.09,21026.99,1522425.0,13747315.59,447651.9
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",505,1486950748.79,14821983394.99171,9.96803922863823,1477088506.62,27254247.75000001,4299256.53,135191598.11,460157600.5100001,52653397.15
2021-02,BANCOS MÚLTIPLES,BHD,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",3353,8895478645.430002,73159904295.49934,8.224392099809581,8817976651.299992,140756358.85,12074668.78,289943056.3,4475065593.390001,121580358.3500001
2021-02,BANCOS MÚLTIPLES,CITIBANK,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,10,90137.0,1802740.0,20.0,90137.0,0.0,0.0,90137.0,0.0,901.37
2021-02,BANCOS MÚLTIPLES,BANCAMERICA,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,55,219924571.82,2636814642.547501,11.98963181206343,215244395.44,35745415.36,1908302.29,128691.06,114207418.59,3591393.430000001
2021-02,BANCOS MÚLTIPLES,TODOS,I - TRANSPORTE Y ALMACENAMIENTO,16112,34467029662.83999,252304142718.9385,7.320159154618297,34170360287.57,658426171.9499998,28365521.22,995647985.1400001,15131750610.88,657442460.6399999
2021-02,BANCOS MÚLTIPLES,BLH,I - TRANSPORTE Y ALMACENAMIENTO,39,252606359.21,2110287617.14,8.35405578758866,251321805.48,4291846.209999999,52913.19,2986551.85,205424538.34,6579987.940000001
2021-02,BANCOS MÚLTIPLES,ACTIVO,I - TRANSPORTE Y ALMACENAMIENTO,22,8811234.129999999,197831082.2275,22.45214226619354,8502852.040000001,1139770.33,85566.66,1335600.0,2051161.69,117035.27
2021-02,BANCOS MÚLTIPLES,CARIBE,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,39,313595362.44,2344262874.4805,7.475438591439715,308203209.1200001,60396.53,60396.53,20829213.0,137894353.36,3663834.76
2021-02,BANCOS MÚLTIPLES,ACTIVO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,30,11490299.86,247946852.1755001,21.5787973505071,11350555.49,665363.35,19009.37,2853248.73,1000000.0,117368.98
2021-02,BANCOS MÚLTIPLES,POPULAR,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,82682,53745440906.03013,486052729313.6592,9.043608557672565,53506701943.34001,394434559.2299996,22887443.37000001,2647825046.269998,18537681196.33999,623401056.2000002
2021-02,BANCOS MÚLTIPLES,BANRESERVAS,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,14115,37257271692.09,361470520117.3849,9.70201261930105,36826918735.17999,1369538210.190001,121658802.32,2478676941.619998,9499942035.970003,1504263162.929998
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,F - CONSTRUCCIÓN,205,3553229257.21,22024843459.0927,6.198542752174296,3531468874.769999,220552457.0000001,2399937.02,830498744.78,3124597198.87,84512587.78000002
2021-02,BANCOS MÚLTIPLES,BHD,F - CONSTRUCCIÓN,2845,10467312509.46001,90396345415.80377,8.636060625313954,10370582238.17,192285958.9399999,18943215.6,315191698.1099998,5700335903.81,159949040.62
2021-02,BANCOS MÚLTIPLES,SCOTIABANK,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",38,800294347.98,4824582815.737499,6.028510419841262,799196048.64,204000485.69,0.0,1133707.16,776293352.2,7999966.739999999
2021-02,BANCOS MÚLTIPLES,BHD,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",509,10493819461.16,48722415675.71977,4.642963017998588,10428671915.28001,33825567.25000001,3684920.72,910793068.5800002,2371804783.3,83352175.82999995
2021-02,BANCOS MÚLTIPLES,VIMENCA,D - INDUSTRIA MANUFACTURERA,27,466725721.6399999,3388433769.1495,7.260010777299958,463523396.8,18848194.22,51921.85,0.0,41037890.49,2467440.86
2021-02,BANCOS MÚLTIPLES,BLH,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",3,3239066.16,55331322.38,17.08249218966247,3213081.94,0.0,0.0,217052.09,3022014.07,20673.77
2021-02,BANCOS MÚLTIPLES,TODOS,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2146,25821037885.23001,137320713667.1387,5.318171727933833,25686803538.55001,253574838.49,4949179.69,2008606532.93,10141979632.29,317522394.9299999
2021-02,BANCOS MÚLTIPLES,ACTIVO,F - CONSTRUCCIÓN,13,27951256.63,334572940.951,11.96987117179926,27743667.61,282609.36,0.0,2023413.18,5399700.83,385220.91
2021-02,BANCOS MÚLTIPLES,BLH,F - CONSTRUCCIÓN,132,2482898587.789999,24100608482.19749,9.706642309402245,2465301661.77,4292596.72,3108534.25,6354262.4,2279743395.7,24460814.84000001
